dataset,fold,seed,method,cost_ratio,C_rev,B,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
Open-Domain,0,42,cs_mondrian,5.0,0.5,,1346,656,690,1111,235,235,0,1111,62,8,141,24,0.09451219512195122,0.011594202898550725,0.825408618127786,0.17459138187221396,0.17459138187221396,0.9479940564635958,0.9054878048780488,0.9884057971014493,657.5,0.48848439821693906
Open-Domain,0,42,s1_reverse,5.0,0.5,,1346,656,690,1045,301,301,0,1045,9,89,25,178,0.013719512195121951,0.1289855072463768,0.7763744427934621,0.2236255572065379,0.2236255572065379,0.9271916790490342,0.9862804878048781,0.8710144927536232,976.5,0.725482912332838
Open-Domain,0,42,cs_budget_selected,5.0,0.5,0.6,1346,656,690,819,527,527,0,819,128,34,263,102,0.1951219512195122,0.04927536231884058,0.6084695393759286,0.3915304606240713,0.3915304606240713,0.8796433878157504,0.8048780487804879,0.9507246376811594,707.5,0.5256315007429421
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,0.5,0.6,1346,656,690,726,620,620,0,726,96,107,225,192,0.14634146341463414,0.15507246376811595,0.5393759286775631,0.4606240713224368,0.4606240713224368,0.8491827637444279,0.8536585365853658,0.8449275362318841,994.0,0.7384843982169391
Open-Domain,0,42,cs_budget_selected,5.0,0.5,0.7,1346,656,690,904,442,442,0,904,111,21,244,66,0.16920731707317074,0.030434782608695653,0.6716196136701337,0.32838038632986627,0.32838038632986627,0.9019316493313522,0.8307926829268293,0.9695652173913043,668.0,0.4962852897473997
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,0.5,0.7,1346,656,690,914,432,432,0,914,55,80,129,168,0.08384146341463415,0.11594202898550725,0.6790490341753344,0.3209509658246657,0.3209509658246657,0.899702823179792,0.9161585365853658,0.8840579710144928,912.0,0.6775631500742942
Open-Domain,0,42,cs_budget_selected,5.0,0.5,0.8,1346,656,690,1033,313,313,0,1033,89,8,192,24,0.13567073170731708,0.011594202898550725,0.7674591381872214,0.2325408618127786,0.2325408618127786,0.9279346210995543,0.864329268292683,0.9884057971014493,645.5,0.4795690936106984
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,0.5,0.8,1346,656,690,1004,342,342,0,1004,40,56,101,145,0.06097560975609756,0.08115942028985507,0.7459138187221397,0.2540861812778603,0.2540861812778603,0.9286775631500743,0.9390243902439024,0.9188405797101449,822.0,0.6106983655274889
Open-Domain,0,42,cs_mondrian,5.0,1.0,,1346,656,690,1111,235,235,0,1111,62,8,141,24,0.09451219512195122,0.011594202898550725,0.825408618127786,0.17459138187221396,0.17459138187221396,0.9479940564635958,0.9054878048780488,0.9884057971014493,1213.0,0.9011887072808321
Open-Domain,0,42,s1_reverse,5.0,1.0,,1346,656,690,1045,301,301,0,1045,9,89,25,178,0.013719512195121951,0.1289855072463768,0.7763744427934621,0.2236255572065379,0.2236255572065379,0.9271916790490342,0.9862804878048781,0.8710144927536232,1499.0,1.1136701337295691
Open-Domain,0,42,cs_budget_selected,5.0,1.0,0.6,1346,656,690,481,865,865,0,481,252,63,403,147,0.38414634146341464,0.09130434782608696,0.3573551263001486,0.6426448736998515,0.6426448736998515,0.7659732540861813,0.6158536585365854,0.908695652173913,1048.0,0.7786032689450223
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,1.0,0.6,1346,656,690,709,637,637,0,709,102,108,230,197,0.15548780487804878,0.1565217391304348,0.5267459138187222,0.47325408618127784,0.47325408618127784,0.8439821693907875,0.8445121951219512,0.8434782608695652,1351.0,1.0037147102526003
Open-Domain,0,42,cs_budget_selected,5.0,1.0,0.7,1346,656,690,481,865,865,0,481,252,63,403,147,0.38414634146341464,0.09130434782608696,0.3573551263001486,0.6426448736998515,0.6426448736998515,0.7659732540861813,0.6158536585365854,0.908695652173913,1048.0,0.7786032689450223
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,1.0,0.7,1346,656,690,709,637,637,0,709,102,108,230,197,0.15548780487804878,0.1565217391304348,0.5267459138187222,0.47325408618127784,0.47325408618127784,0.8439821693907875,0.8445121951219512,0.8434782608695652,1351.0,1.0037147102526003
Open-Domain,0,42,cs_budget_selected,5.0,1.0,0.8,1346,656,690,481,865,865,0,481,252,63,403,147,0.38414634146341464,0.09130434782608696,0.3573551263001486,0.6426448736998515,0.6426448736998515,0.7659732540861813,0.6158536585365854,0.908695652173913,1048.0,0.7786032689450223
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,1.0,0.8,1346,656,690,979,367,367,0,979,47,63,111,146,0.07164634146341463,0.09130434782608696,0.7273402674591382,0.2726597325408618,0.2726597325408618,0.9182763744427934,0.9283536585365854,0.908695652173913,1341.0,0.9962852897473997
Open-Domain,0,42,cs_mondrian,5.0,2.0,,1346,656,690,1111,235,235,0,1111,62,8,141,24,0.09451219512195122,0.011594202898550725,0.825408618127786,0.17459138187221396,0.17459138187221396,0.9479940564635958,0.9054878048780488,0.9884057971014493,2324.0,1.7265973254086182
Open-Domain,0,42,s1_reverse,5.0,2.0,,1346,656,690,1045,301,301,0,1045,9,89,25,178,0.013719512195121951,0.1289855072463768,0.7763744427934621,0.2236255572065379,0.2236255572065379,0.9271916790490342,0.9862804878048781,0.8710144927536232,2544.0,1.8900445765230312
Open-Domain,0,42,cs_budget_selected,5.0,2.0,0.6,1346,656,690,251,1095,1095,0,251,333,89,495,178,0.5076219512195121,0.1289855072463768,0.18647845468053492,0.8135215453194651,0.8135215453194651,0.6864784546805349,0.4923780487804878,0.8710144927536232,1280.0,0.950965824665676
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,2.0,0.6,1346,656,690,272,1074,1074,272,0,201,195,355,323,0.30640243902439024,0.2826086956521739,0.20208023774145617,0.7979197622585439,0.7979197622585439,0.5037147102526003,0.4923780487804878,0.5144927536231884,1720.0,1.2778603268945021
Open-Domain,0,42,cs_budget_selected,5.0,2.0,0.7,1346,656,690,251,1095,1095,0,251,333,89,495,178,0.5076219512195121,0.1289855072463768,0.18647845468053492,0.8135215453194651,0.8135215453194651,0.6864784546805349,0.4923780487804878,0.8710144927536232,1280.0,0.950965824665676
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,2.0,0.7,1346,656,690,272,1074,1074,272,0,201,195,355,323,0.30640243902439024,0.2826086956521739,0.20208023774145617,0.7979197622585439,0.7979197622585439,0.5037147102526003,0.4923780487804878,0.5144927536231884,1720.0,1.2778603268945021
Open-Domain,0,42,cs_budget_selected,5.0,2.0,0.8,1346,656,690,251,1095,1095,0,251,333,89,495,178,0.5076219512195121,0.1289855072463768,0.18647845468053492,0.8135215453194651,0.8135215453194651,0.6864784546805349,0.4923780487804878,0.8710144927536232,1280.0,0.950965824665676
Open-Domain,0,42,s2_oracle_scalar_alpha,5.0,2.0,0.8,1346,656,690,272,1074,1074,272,0,201,195,355,323,0.30640243902439024,0.2826086956521739,0.20208023774145617,0.7979197622585439,0.7979197622585439,0.5037147102526003,0.4923780487804878,0.5144927536231884,1720.0,1.2778603268945021
Open-Domain,0,42,cs_mondrian,10.0,0.25,,1346,656,690,1113,233,233,0,1113,62,8,141,22,0.09451219512195122,0.011594202898550725,0.8268945022288261,0.17310549777117384,0.17310549777117384,0.9479940564635958,0.9054878048780488,0.9884057971014493,420.25,0.312221396731055
Open-Domain,0,42,s1_reverse,10.0,0.25,,1346,656,690,1070,276,276,0,1070,3,89,6,178,0.004573170731707317,0.1289855072463768,0.7949479940564635,0.2050520059435364,0.2050520059435364,0.9316493313521546,0.9954268292682927,0.8710144927536232,1160.5,0.862184249628529
Open-Domain,0,42,cs_budget_selected,10.0,0.25,0.6,1346,656,690,764,582,582,0,764,172,21,323,66,0.2621951219512195,0.030434782608695653,0.5676077265973254,0.4323922734026746,0.4323922734026746,0.8566121842496285,0.7378048780487805,0.9695652173913043,573.0,0.42570579494799404
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,0.25,0.6,1346,656,690,813,533,533,0,813,82,93,177,181,0.125,0.13478260869565217,0.6040118870728083,0.39598811292719166,0.39598811292719166,0.8699851411589896,0.875,0.8652173913043478,1215.25,0.9028603268945022
Open-Domain,0,42,cs_budget_selected,10.0,0.25,0.7,1346,656,690,923,423,423,0,923,128,8,263,24,0.1951219512195122,0.011594202898550725,0.6857355126300149,0.31426448736998513,0.31426448736998513,0.8989598811292719,0.8048780487804879,0.9884057971014493,438.75,0.3259658246656761
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,0.25,0.7,1346,656,690,914,432,432,0,914,55,80,129,168,0.08384146341463415,0.11594202898550725,0.6790490341753344,0.3209509658246657,0.3209509658246657,0.899702823179792,0.9161585365853658,0.8840579710144928,1083.5,0.8049777117384844
Open-Domain,0,42,cs_budget_selected,10.0,0.25,0.8,1346,656,690,1051,295,295,0,1051,85,8,180,22,0.12957317073170732,0.011594202898550725,0.7808320950965825,0.21916790490341753,0.21916790490341753,0.9309063893016345,0.8704268292682927,0.9884057971014493,427.75,0.3177934621099554
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,0.25,0.8,1346,656,690,1043,303,303,0,1043,32,48,88,135,0.04878048780487805,0.06956521739130435,0.774888558692422,0.22511144130757801,0.22511144130757801,0.9405646359583952,0.9512195121951219,0.9304347826086956,772.75,0.5741084695393759
Open-Domain,0,42,cs_mondrian,10.0,0.5,,1346,656,690,1113,233,233,0,1113,62,8,141,22,0.09451219512195122,0.011594202898550725,0.8268945022288261,0.17310549777117384,0.17310549777117384,0.9479940564635958,0.9054878048780488,0.9884057971014493,698.5,0.5189450222882616
Open-Domain,0,42,s1_reverse,10.0,0.5,,1346,656,690,1070,276,276,0,1070,3,89,6,178,0.004573170731707317,0.1289855072463768,0.7949479940564635,0.2050520059435364,0.2050520059435364,0.9316493313521546,0.9954268292682927,0.8710144927536232,1428.0,1.0609212481426449
Open-Domain,0,42,cs_budget_selected,10.0,0.5,0.6,1346,656,690,764,582,582,0,764,172,21,323,66,0.2621951219512195,0.030434782608695653,0.5676077265973254,0.4323922734026746,0.4323922734026746,0.8566121842496285,0.7378048780487805,0.9695652173913043,764.0,0.5676077265973254
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,0.5,0.6,1346,656,690,813,533,533,0,813,82,93,177,181,0.125,0.13478260869565217,0.6040118870728083,0.39598811292719166,0.39598811292719166,0.8699851411589896,0.875,0.8652173913043478,1418.5,1.0538632986627043
Open-Domain,0,42,cs_budget_selected,10.0,0.5,0.7,1346,656,690,892,454,454,0,892,141,8,281,24,0.2149390243902439,0.011594202898550725,0.662704309063893,0.337295690936107,0.337295690936107,0.8893016344725111,0.7850609756097561,0.9884057971014493,667.0,0.49554234769687966
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,0.5,0.7,1346,656,690,914,432,432,0,914,55,80,129,168,0.08384146341463415,0.11594202898550725,0.6790490341753344,0.3209509658246657,0.3209509658246657,0.899702823179792,0.9161585365853658,0.8840579710144928,1312.0,0.974739970282318
Open-Domain,0,42,cs_budget_selected,10.0,0.5,0.8,1346,656,690,892,454,454,0,892,141,8,281,24,0.2149390243902439,0.011594202898550725,0.662704309063893,0.337295690936107,0.337295690936107,0.8893016344725111,0.7850609756097561,0.9884057971014493,667.0,0.49554234769687966
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,0.5,0.8,1346,656,690,1043,303,303,0,1043,32,48,88,135,0.04878048780487805,0.06956521739130435,0.774888558692422,0.22511144130757801,0.22511144130757801,0.9405646359583952,0.9512195121951219,0.9304347826086956,1033.5,0.7678306092124815
Open-Domain,0,42,cs_mondrian,10.0,1.0,,1346,656,690,1113,233,233,0,1113,62,8,141,22,0.09451219512195122,0.011594202898550725,0.8268945022288261,0.17310549777117384,0.17310549777117384,0.9479940564635958,0.9054878048780488,0.9884057971014493,1255.0,0.9323922734026746
Open-Domain,0,42,s1_reverse,10.0,1.0,,1346,656,690,1070,276,276,0,1070,3,89,6,178,0.004573170731707317,0.1289855072463768,0.7949479940564635,0.2050520059435364,0.2050520059435364,0.9316493313521546,0.9954268292682927,0.8710144927536232,1963.0,1.4583952451708766
Open-Domain,0,42,cs_budget_selected,10.0,1.0,0.6,1346,656,690,691,655,655,0,691,209,21,359,66,0.31859756097560976,0.030434782608695653,0.513372956909361,0.4866270430906389,0.4866270430906389,0.8291233283803864,0.6814024390243902,0.9695652173913043,1110.0,0.8246656760772659
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,1.0,0.6,1346,656,690,709,637,637,0,709,102,108,230,197,0.15548780487804878,0.1565217391304348,0.5267459138187222,0.47325408618127784,0.47325408618127784,0.8439821693907875,0.8445121951219512,0.8434782608695652,1891.0,1.4049034175334323
Open-Domain,0,42,cs_budget_selected,10.0,1.0,0.7,1346,656,690,888,458,458,0,888,142,8,284,24,0.21646341463414634,0.011594202898550725,0.6597325408618128,0.34026745913818723,0.34026745913818723,0.888558692421991,0.7835365853658537,0.9884057971014493,1110.0,0.8246656760772659
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,1.0,0.7,1346,656,690,914,432,432,0,914,55,80,129,168,0.08384146341463415,0.11594202898550725,0.6790490341753344,0.3209509658246657,0.3209509658246657,0.899702823179792,0.9161585365853658,0.8840579710144928,1769.0,1.3142644873699851
Open-Domain,0,42,cs_budget_selected,10.0,1.0,0.8,1346,656,690,888,458,458,0,888,142,8,284,24,0.21646341463414634,0.011594202898550725,0.6597325408618128,0.34026745913818723,0.34026745913818723,0.888558692421991,0.7835365853658537,0.9884057971014493,1110.0,0.8246656760772659
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,1.0,0.8,1346,656,690,979,367,367,0,979,47,63,111,146,0.07164634146341463,0.09130434782608696,0.7273402674591382,0.2726597325408618,0.2726597325408618,0.9182763744427934,0.9283536585365854,0.908695652173913,1656.0,1.2303120356612185
Open-Domain,0,42,cs_mondrian,10.0,2.0,,1346,656,690,1113,233,233,0,1113,62,8,141,22,0.09451219512195122,0.011594202898550725,0.8268945022288261,0.17310549777117384,0.17310549777117384,0.9479940564635958,0.9054878048780488,0.9884057971014493,2368.0,1.7592867756315007
Open-Domain,0,42,s1_reverse,10.0,2.0,,1346,656,690,1070,276,276,0,1070,3,89,6,178,0.004573170731707317,0.1289855072463768,0.7949479940564635,0.2050520059435364,0.2050520059435364,0.9316493313521546,0.9954268292682927,0.8710144927536232,3033.0,2.2533432392273403
Open-Domain,0,42,cs_budget_selected,10.0,2.0,0.6,1346,656,690,366,980,980,0,366,333,39,495,113,0.5076219512195121,0.05652173913043478,0.27191679049034173,0.7280832095096582,0.7280832095096582,0.7236255572065379,0.4923780487804878,0.9434782608695652,1455.0,1.0809806835066864
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,2.0,0.6,1346,656,690,709,637,637,0,709,102,108,230,197,0.15548780487804878,0.1565217391304348,0.5267459138187222,0.47325408618127784,0.47325408618127784,0.8439821693907875,0.8445121951219512,0.8434782608695652,2600.0,1.9316493313521546
Open-Domain,0,42,cs_budget_selected,10.0,2.0,0.7,1346,656,690,366,980,980,0,366,333,39,495,113,0.5076219512195121,0.05652173913043478,0.27191679049034173,0.7280832095096582,0.7280832095096582,0.7236255572065379,0.4923780487804878,0.9434782608695652,1455.0,1.0809806835066864
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,2.0,0.7,1346,656,690,709,637,637,0,709,102,108,230,197,0.15548780487804878,0.1565217391304348,0.5267459138187222,0.47325408618127784,0.47325408618127784,0.8439821693907875,0.8445121951219512,0.8434782608695652,2600.0,1.9316493313521546
Open-Domain,0,42,cs_budget_selected,10.0,2.0,0.8,1346,656,690,366,980,980,0,366,333,39,495,113,0.5076219512195121,0.05652173913043478,0.27191679049034173,0.7280832095096582,0.7280832095096582,0.7236255572065379,0.4923780487804878,0.9434782608695652,1455.0,1.0809806835066864
Open-Domain,0,42,s2_oracle_scalar_alpha,10.0,2.0,0.8,1346,656,690,709,637,637,0,709,102,108,230,197,0.15548780487804878,0.1565217391304348,0.5267459138187222,0.47325408618127784,0.47325408618127784,0.8439821693907875,0.8445121951219512,0.8434782608695652,2600.0,1.9316493313521546
Open-Domain,0,123,cs_mondrian,1.0,0.25,,1390,685,705,921,469,469,0,921,79,74,164,152,0.11532846715328467,0.1049645390070922,0.662589928057554,0.33741007194244604,0.33741007194244604,0.8899280575539569,0.8846715328467153,0.8950354609929078,383.25,0.27571942446043163
Open-Domain,0,123,s1_reverse,1.0,0.25,,1390,685,705,921,469,469,0,921,79,74,164,152,0.11532846715328467,0.1049645390070922,0.662589928057554,0.33741007194244604,0.33741007194244604,0.8899280575539569,0.8846715328467153,0.8950354609929078,383.25,0.27571942446043163
Open-Domain,0,123,cs_budget_selected,1.0,0.25,0.6,1390,685,705,846,544,544,0,846,95,92,190,167,0.1386861313868613,0.13049645390070921,0.6086330935251798,0.39136690647482014,0.39136690647482014,0.8654676258992806,0.8613138686131386,0.8695035460992908,398.5,0.2866906474820144
Open-Domain,0,123,s2_oracle_scalar_alpha,1.0,0.25,0.6,1390,685,705,846,544,544,0,846,95,92,190,167,0.1386861313868613,0.13049645390070921,0.6086330935251798,0.39136690647482014,0.39136690647482014,0.8654676258992806,0.8613138686131386,0.8695035460992908,398.5,0.2866906474820144
Open-Domain,0,123,cs_budget_selected,1.0,0.25,0.7,1390,685,705,959,431,431,0,959,65,72,153,141,0.0948905109489051,0.10212765957446808,0.6899280575539568,0.3100719424460432,0.3100719424460432,0.9014388489208633,0.9051094890510949,0.8978723404255319,376.75,0.2710431654676259
Open-Domain,0,123,s2_oracle_scalar_alpha,1.0,0.25,0.7,1390,685,705,959,431,431,0,959,65,72,153,141,0.0948905109489051,0.10212765957446808,0.6899280575539568,0.3100719424460432,0.3100719424460432,0.9014388489208633,0.9051094890510949,0.8978723404255319,376.75,0.2710431654676259
Open-Domain,0,123,cs_budget_selected,1.0,0.25,0.8,1390,685,705,1053,337,337,0,1053,55,53,132,97,0.08029197080291971,0.075177304964539,0.7575539568345324,0.24244604316546764,0.24244604316546764,0.9223021582733812,0.9197080291970803,0.924822695035461,371.25,0.2670863309352518
Open-Domain,0,123,s2_oracle_scalar_alpha,1.0,0.25,0.8,1390,685,705,1053,337,337,0,1053,55,53,132,97,0.08029197080291971,0.075177304964539,0.7575539568345324,0.24244604316546764,0.24244604316546764,0.9223021582733812,0.9197080291970803,0.924822695035461,371.25,0.2670863309352518
Open-Domain,0,123,cs_mondrian,1.0,0.5,,1390,685,705,921,469,469,0,921,79,74,164,152,0.11532846715328467,0.1049645390070922,0.662589928057554,0.33741007194244604,0.33741007194244604,0.8899280575539569,0.8846715328467153,0.8950354609929078,613.5,0.44136690647482013
Open-Domain,0,123,s1_reverse,1.0,0.5,,1390,685,705,921,469,469,0,921,79,74,164,152,0.11532846715328467,0.1049645390070922,0.662589928057554,0.33741007194244604,0.33741007194244604,0.8899280575539569,0.8846715328467153,0.8950354609929078,613.5,0.44136690647482013
Open-Domain,0,123,cs_budget_selected,1.0,0.5,0.6,1390,685,705,147,1243,1243,147,0,237,250,385,371,0.345985401459854,0.3546099290780142,0.10575539568345324,0.8942446043165467,0.8942446043165467,0.543884892086331,0.5416058394160584,0.5460992907801419,560.5,0.40323741007194247
Open-Domain,0,123,s2_oracle_scalar_alpha,1.0,0.5,0.6,1390,685,705,147,1243,1243,147,0,237,250,385,371,0.345985401459854,0.3546099290780142,0.10575539568345324,0.8942446043165467,0.8942446043165467,0.543884892086331,0.5416058394160584,0.5460992907801419,560.5,0.40323741007194247
Open-Domain,0,123,cs_budget_selected,1.0,0.5,0.7,1390,685,705,147,1243,1243,147,0,237,250,385,371,0.345985401459854,0.3546099290780142,0.10575539568345324,0.8942446043165467,0.8942446043165467,0.543884892086331,0.5416058394160584,0.5460992907801419,560.5,0.40323741007194247
Open-Domain,0,123,s2_oracle_scalar_alpha,1.0,0.5,0.7,1390,685,705,147,1243,1243,147,0,237,250,385,371,0.345985401459854,0.3546099290780142,0.10575539568345324,0.8942446043165467,0.8942446043165467,0.543884892086331,0.5416058394160584,0.5460992907801419,560.5,0.40323741007194247
