dataset,config,fold,seed,method,cost_ratio,C_rev,B,alpha_truth,alpha_lie,total_nominal_budget,q_truth,q_lie,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
MDPE,OADNet_audio,2,2026,cs_mondrian,2.0,2.0,,0.1,0.05,0.08125,0.45702266693115234,0.7575201243162155,934,583,351,723,211,211,0,723,40,38,46,87,0.0686106346483705,0.10826210826210826,0.7740899357601713,0.2259100642398287,0.2259100642398287,0.9164882226980728,0.9313893653516295,0.8917378917378918,1562.0,1.6723768736616702
MDPE,OADNet_audio,2,2026,s1_reverse,2.0,2.0,,0.05,0.1,0.06875,0.5038774609565735,0.7437049150466919,934,583,351,763,171,171,0,763,9,45,6,111,0.015437392795883362,0.1282051282051282,0.816916488222698,0.18308351177730192,0.18308351177730192,0.9421841541755889,0.9845626072041166,0.8717948717948718,1625.0,1.73982869379015
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,2.0,2.0,,0.083,0.07833333333333332,0.08125,0.4640156924724579,0.750636100769043,934,583,351,731,203,203,0,731,31,40,36,96,0.05317324185248713,0.11396011396011396,0.7826552462526767,0.21734475374732334,0.21734475374732334,0.923982869379015,0.9468267581475128,0.886039886039886,1573.0,1.6841541755888652
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,2.0,2.0,,0.065,0.10833333333333334,0.08125,0.47732484340667725,0.7415089011192322,934,583,351,726,208,208,0,726,22,47,25,114,0.03773584905660377,0.1339031339031339,0.7773019271948608,0.22269807280513917,0.22269807280513917,0.9261241970021413,0.9622641509433962,0.8660968660968661,1568.0,1.6788008565310493
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,2.0,2.0,,0.08125,0.08125,0.08125,0.46458718180656433,0.7490332126617432,934,583,351,727,207,207,0,727,31,40,36,100,0.05317324185248713,0.11396011396011396,0.778372591006424,0.22162740899357602,0.22162740899357602,0.923982869379015,0.9468267581475128,0.886039886039886,1565.0,1.6755888650963597
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,2.0,0.6,0.5,0.25,0.40625,0.3444174826145172,0.6881110072135925,934,583,351,152,782,782,0,152,244,107,188,243,0.41852487135506006,0.30484330484330485,0.16274089935760172,0.8372591006423983,0.8372591006423983,0.6241970021413277,0.58147512864494,0.6951566951566952,762.0,0.815845824411135
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,2.0,0.6,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,591.0,0.632762312633833
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,2.0,0.7,0.5,0.25,0.40625,0.3444174826145172,0.6881110072135925,934,583,351,152,782,782,0,152,244,107,188,243,0.41852487135506006,0.30484330484330485,0.16274089935760172,0.8372591006423983,0.8372591006423983,0.6241970021413277,0.58147512864494,0.6951566951566952,762.0,0.815845824411135
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,2.0,0.7,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,591.0,0.632762312633833
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,2.0,0.8,0.5,0.25,0.40625,0.3444174826145172,0.6881110072135925,934,583,351,152,782,782,0,152,244,107,188,243,0.41852487135506006,0.30484330484330485,0.16274089935760172,0.8372591006423983,0.8372591006423983,0.6241970021413277,0.58147512864494,0.6951566951566952,762.0,0.815845824411135
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,2.0,0.8,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,591.0,0.632762312633833
MDPE,OADNet_audio,2,2026,cs_mondrian,3.0,0.25,,0.1,0.03333333333333333,0.075,0.45702266693115234,0.7707186788320541,934,583,351,751,183,183,0,751,40,31,46,66,0.0686106346483705,0.08831908831908832,0.80406852248394,0.19593147751605997,0.19593147751605997,0.923982869379015,0.9313893653516295,0.9116809116809117,320.75,0.3434154175588865
MDPE,OADNet_audio,2,2026,s1_reverse,3.0,0.25,,0.03333333333333333,0.1,0.058333333333333334,0.5231050848960876,0.7437049150466919,934,583,351,771,163,163,0,771,3,45,4,111,0.005145797598627788,0.1282051282051282,0.8254817987152034,0.1745182012847966,0.1745182012847966,0.9486081370449678,0.9948542024013722,0.8717948717948718,330.75,0.3541220556745182
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,3.0,0.25,,0.07300000000000001,0.07833333333333331,0.075,0.4685903489589691,0.750636100769043,934,583,351,738,196,196,0,738,29,40,31,96,0.04974271012006861,0.11396011396011396,0.7901498929336188,0.20985010706638116,0.20985010706638116,0.9261241970021413,0.9502572898799314,0.886039886039886,333.5,0.3570663811563169
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,3.0,0.25,,0.06,0.09999999999999999,0.075,0.4928199052810669,0.7437049150466919,934,583,351,758,176,176,0,758,11,45,9,111,0.018867924528301886,0.1282051282051282,0.8115631691648822,0.18843683083511778,0.18843683083511778,0.9400428265524625,0.9811320754716981,0.8717948717948718,335.5,0.35920770877944325
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,3.0,0.25,,0.075,0.075,0.075,0.46801820397377014,0.7509182542562485,934,583,351,737,197,197,0,737,29,40,32,96,0.04974271012006861,0.11396011396011396,0.7890792291220556,0.21092077087794434,0.21092077087794434,0.9261241970021413,0.9502572898799314,0.886039886039886,333.25,0.3567987152034261
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,0.25,0.6,0.26,0.08666666666666667,0.195,0.4042584300041199,0.7467451095581055,934,583,351,591,343,343,0,591,102,44,92,105,0.17495711835334476,0.12535612535612536,0.632762312633833,0.367237687366167,0.367237687366167,0.8436830835117773,0.8250428816466552,0.8746438746438746,381.75,0.4087259100642398
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,0.25,0.6,0.155,0.155,0.155,0.437144935131073,0.7182893753051758,934,583,351,595,339,339,0,595,61,60,60,158,0.10463121783876501,0.17094017094017094,0.6370449678800857,0.36295503211991437,0.36295503211991437,0.8704496788008566,0.8953687821612349,0.8290598290598291,389.75,0.41729122055674517
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,0.25,0.7,0.19,0.06333333333333334,0.1425,0.42439794540405273,0.7547129690647125,934,583,351,658,276,276,0,658,76,39,71,90,0.13036020583190394,0.1111111111111111,0.7044967880085653,0.2955032119914347,0.2955032119914347,0.8768736616702355,0.869639794168096,0.8888888888888888,357.5,0.382762312633833
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,0.25,0.7,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.4469206929206848,0.7350155413150787,934,583,351,652,282,282,0,652,53,53,51,125,0.09090909090909091,0.150997150997151,0.6980728051391863,0.3019271948608137,0.3019271948608137,0.8865096359743041,0.9090909090909091,0.8490028490028491,375.0,0.4014989293361884
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,0.25,0.8,0.11,0.03666666666666667,0.0825,0.4511842429637909,0.7675438225269318,934,583,351,733,201,201,0,733,47,32,50,72,0.08061749571183534,0.09116809116809117,0.784796573875803,0.215203426124197,0.215203426124197,0.9154175588865097,0.9193825042881647,0.9088319088319088,326.25,0.3493040685224839
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,0.25,0.8,0.08,0.08,0.08,0.4654446244239807,0.7490332126617432,934,583,351,729,205,205,0,729,30,40,35,100,0.051457975986277875,0.11396011396011396,0.7805139186295503,0.21948608137044967,0.21948608137044967,0.9250535331905781,0.9485420240137221,0.886039886039886,332.25,0.355728051391863
MDPE,OADNet_audio,2,2026,cs_mondrian,3.0,0.5,,0.1,0.03333333333333333,0.075,0.45702266693115234,0.7707186788320541,934,583,351,751,183,183,0,751,40,31,46,66,0.0686106346483705,0.08831908831908832,0.80406852248394,0.19593147751605997,0.19593147751605997,0.923982869379015,0.9313893653516295,0.9116809116809117,508.5,0.5444325481798715
MDPE,OADNet_audio,2,2026,s1_reverse,3.0,0.5,,0.03333333333333333,0.1,0.058333333333333334,0.5231050848960876,0.7437049150466919,934,583,351,771,163,163,0,771,3,45,4,111,0.005145797598627788,0.1282051282051282,0.8254817987152034,0.1745182012847966,0.1745182012847966,0.9486081370449678,0.9948542024013722,0.8717948717948718,523.5,0.5604925053533191
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,3.0,0.5,,0.07300000000000001,0.07833333333333331,0.075,0.4685903489589691,0.750636100769043,934,583,351,738,196,196,0,738,29,40,31,96,0.04974271012006861,0.11396011396011396,0.7901498929336188,0.20985010706638116,0.20985010706638116,0.9261241970021413,0.9502572898799314,0.886039886039886,518.0,0.5546038543897216
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,3.0,0.5,,0.06,0.09999999999999999,0.075,0.4928199052810669,0.7437049150466919,934,583,351,758,176,176,0,758,11,45,9,111,0.018867924528301886,0.1282051282051282,0.8115631691648822,0.18843683083511778,0.18843683083511778,0.9400428265524625,0.9811320754716981,0.8717948717948718,525.0,0.5620985010706638
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,3.0,0.5,,0.075,0.075,0.075,0.46801820397377014,0.7509182542562485,934,583,351,737,197,197,0,737,29,40,32,96,0.04974271012006861,0.11396011396011396,0.7890792291220556,0.21092077087794434,0.21092077087794434,0.9261241970021413,0.9502572898799314,0.886039886039886,517.5,0.55406852248394
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,0.5,0.6,0.26,0.08666666666666667,0.195,0.4042584300041199,0.7467451095581055,934,583,351,591,343,343,0,591,102,44,92,105,0.17495711835334476,0.12535612535612536,0.632762312633833,0.367237687366167,0.367237687366167,0.8436830835117773,0.8250428816466552,0.8746438746438746,529.5,0.566916488222698
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,0.5,0.6,0.155,0.155,0.155,0.437144935131073,0.7182893753051758,934,583,351,595,339,339,0,595,61,60,60,158,0.10463121783876501,0.17094017094017094,0.6370449678800857,0.36295503211991437,0.36295503211991437,0.8704496788008566,0.8953687821612349,0.8290598290598291,538.5,0.5765524625267666
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,0.5,0.7,0.19,0.06333333333333334,0.1425,0.42439794540405273,0.7547129690647125,934,583,351,658,276,276,0,658,76,39,71,90,0.13036020583190394,0.1111111111111111,0.7044967880085653,0.2955032119914347,0.2955032119914347,0.8768736616702355,0.869639794168096,0.8888888888888888,522.0,0.5588865096359743
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,0.5,0.7,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.4469206929206848,0.7350155413150787,934,583,351,652,282,282,0,652,53,53,51,125,0.09090909090909091,0.150997150997151,0.6980728051391863,0.3019271948608137,0.3019271948608137,0.8865096359743041,0.9090909090909091,0.8490028490028491,538.0,0.576017130620985
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,0.5,0.8,0.12000000000000001,0.04,0.09000000000000001,0.4469206929206848,0.7653458565473557,934,583,351,719,215,215,0,719,53,34,51,77,0.09090909090909091,0.09686609686609686,0.7698072805139187,0.23019271948608136,0.23019271948608136,0.9068522483940042,0.9090909090909091,0.9031339031339032,514.5,0.5508565310492506
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,0.5,0.8,0.08,0.08,0.08,0.4654446244239807,0.7490332126617432,934,583,351,729,205,205,0,729,30,40,35,100,0.051457975986277875,0.11396011396011396,0.7805139186295503,0.21948608137044967,0.21948608137044967,0.9250535331905781,0.9485420240137221,0.886039886039886,514.5,0.5508565310492506
MDPE,OADNet_audio,2,2026,cs_mondrian,3.0,1.0,,0.1,0.03333333333333333,0.075,0.45702266693115234,0.7707186788320541,934,583,351,751,183,183,0,751,40,31,46,66,0.0686106346483705,0.08831908831908832,0.80406852248394,0.19593147751605997,0.19593147751605997,0.923982869379015,0.9313893653516295,0.9116809116809117,884.0,0.9464668094218416
MDPE,OADNet_audio,2,2026,s1_reverse,3.0,1.0,,0.03333333333333333,0.1,0.058333333333333334,0.5231050848960876,0.7437049150466919,934,583,351,771,163,163,0,771,3,45,4,111,0.005145797598627788,0.1282051282051282,0.8254817987152034,0.1745182012847966,0.1745182012847966,0.9486081370449678,0.9948542024013722,0.8717948717948718,909.0,0.9732334047109208
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,3.0,1.0,,0.07300000000000001,0.07833333333333331,0.075,0.4685903489589691,0.750636100769043,934,583,351,738,196,196,0,738,29,40,31,96,0.04974271012006861,0.11396011396011396,0.7901498929336188,0.20985010706638116,0.20985010706638116,0.9261241970021413,0.9502572898799314,0.886039886039886,887.0,0.949678800856531
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,3.0,1.0,,0.06,0.09999999999999999,0.075,0.4928199052810669,0.7437049150466919,934,583,351,758,176,176,0,758,11,45,9,111,0.018867924528301886,0.1282051282051282,0.8115631691648822,0.18843683083511778,0.18843683083511778,0.9400428265524625,0.9811320754716981,0.8717948717948718,904.0,0.9678800856531049
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,3.0,1.0,,0.075,0.075,0.075,0.46801820397377014,0.7509182542562485,934,583,351,737,197,197,0,737,29,40,32,96,0.04974271012006861,0.11396011396011396,0.7890792291220556,0.21092077087794434,0.21092077087794434,0.9261241970021413,0.9502572898799314,0.886039886039886,886.0,0.9486081370449678
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,1.0,0.6,0.5,0.16666666666666666,0.375,0.3444174826145172,0.7123380899429321,934,583,351,258,676,676,0,258,244,74,188,170,0.41852487135506006,0.21082621082621084,0.2762312633832976,0.7237687366167024,0.7237687366167024,0.6595289079229122,0.58147512864494,0.7891737891737892,724.0,0.7751605995717344
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,1.0,0.6,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.4185850918292999,0.6982507705688477,934,583,351,477,457,457,0,477,84,87,76,210,0.14408233276157806,0.24786324786324787,0.5107066381156317,0.4892933618843683,0.4892933618843683,0.816916488222698,0.855917667238422,0.7521367521367521,822.0,0.880085653104925
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,1.0,0.7,0.5,0.16666666666666666,0.375,0.3444174826145172,0.7123380899429321,934,583,351,258,676,676,0,258,244,74,188,170,0.41852487135506006,0.21082621082621084,0.2762312633832976,0.7237687366167024,0.7237687366167024,0.6595289079229122,0.58147512864494,0.7891737891737892,724.0,0.7751605995717344
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,1.0,0.7,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.4185850918292999,0.6982507705688477,934,583,351,477,457,457,0,477,84,87,76,210,0.14408233276157806,0.24786324786324787,0.5107066381156317,0.4892933618843683,0.4892933618843683,0.816916488222698,0.855917667238422,0.7521367521367521,822.0,0.880085653104925
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,1.0,0.8,0.5,0.16666666666666666,0.375,0.3444174826145172,0.7123380899429321,934,583,351,258,676,676,0,258,244,74,188,170,0.41852487135506006,0.21082621082621084,0.2762312633832976,0.7237687366167024,0.7237687366167024,0.6595289079229122,0.58147512864494,0.7891737891737892,724.0,0.7751605995717344
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,1.0,0.8,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.4185850918292999,0.6982507705688477,934,583,351,477,457,457,0,477,84,87,76,210,0.14408233276157806,0.24786324786324787,0.5107066381156317,0.4892933618843683,0.4892933618843683,0.816916488222698,0.855917667238422,0.7521367521367521,822.0,0.880085653104925
MDPE,OADNet_audio,2,2026,cs_mondrian,3.0,2.0,,0.1,0.03333333333333333,0.075,0.45702266693115234,0.7707186788320541,934,583,351,751,183,183,0,751,40,31,46,66,0.0686106346483705,0.08831908831908832,0.80406852248394,0.19593147751605997,0.19593147751605997,0.923982869379015,0.9313893653516295,0.9116809116809117,1635.0,1.7505353319057815
MDPE,OADNet_audio,2,2026,s1_reverse,3.0,2.0,,0.03333333333333333,0.1,0.058333333333333334,0.5231050848960876,0.7437049150466919,934,583,351,771,163,163,0,771,3,45,4,111,0.005145797598627788,0.1282051282051282,0.8254817987152034,0.1745182012847966,0.1745182012847966,0.9486081370449678,0.9948542024013722,0.8717948717948718,1680.0,1.7987152034261242
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,3.0,2.0,,0.07300000000000001,0.07833333333333331,0.075,0.4685903489589691,0.750636100769043,934,583,351,738,196,196,0,738,29,40,31,96,0.04974271012006861,0.11396011396011396,0.7901498929336188,0.20985010706638116,0.20985010706638116,0.9261241970021413,0.9502572898799314,0.886039886039886,1625.0,1.73982869379015
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,3.0,2.0,,0.06,0.09999999999999999,0.075,0.4928199052810669,0.7437049150466919,934,583,351,758,176,176,0,758,11,45,9,111,0.018867924528301886,0.1282051282051282,0.8115631691648822,0.18843683083511778,0.18843683083511778,0.9400428265524625,0.9811320754716981,0.8717948717948718,1662.0,1.779443254817987
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,3.0,2.0,,0.075,0.075,0.075,0.46801820397377014,0.7509182542562485,934,583,351,737,197,197,0,737,29,40,32,96,0.04974271012006861,0.11396011396011396,0.7890792291220556,0.21092077087794434,0.21092077087794434,0.9261241970021413,0.9502572898799314,0.886039886039886,1623.0,1.7376873661670236
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,2.0,0.6,0.5,0.16666666666666666,0.375,0.3444174826145172,0.7123380899429321,934,583,351,258,676,676,0,258,244,74,188,170,0.41852487135506006,0.21082621082621084,0.2762312633832976,0.7237687366167024,0.7237687366167024,0.6595289079229122,0.58147512864494,0.7891737891737892,982.0,1.051391862955032
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,2.0,0.6,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,777.0,0.8319057815845824
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,2.0,0.7,0.5,0.16666666666666666,0.375,0.3444174826145172,0.7123380899429321,934,583,351,258,676,676,0,258,244,74,188,170,0.41852487135506006,0.21082621082621084,0.2762312633832976,0.7237687366167024,0.7237687366167024,0.6595289079229122,0.58147512864494,0.7891737891737892,982.0,1.051391862955032
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,2.0,0.7,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,777.0,0.8319057815845824
MDPE,OADNet_audio,2,2026,cs_budget_selected,3.0,2.0,0.8,0.5,0.16666666666666666,0.375,0.3444174826145172,0.7123380899429321,934,583,351,258,676,676,0,258,244,74,188,170,0.41852487135506006,0.21082621082621084,0.2762312633832976,0.7237687366167024,0.7237687366167024,0.6595289079229122,0.58147512864494,0.7891737891737892,982.0,1.051391862955032
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,3.0,2.0,0.8,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,777.0,0.8319057815845824
MDPE,OADNet_audio,2,2026,cs_mondrian,5.0,0.25,,0.1,0.02,0.07,0.45702266693115234,0.7867963165044785,934,583,351,778,156,156,0,778,40,21,46,49,0.0686106346483705,0.05982905982905983,0.8329764453961456,0.1670235546038544,0.1670235546038544,0.9346895074946466,0.9313893653516295,0.9401709401709402,339.5,0.36349036402569596
